Datetime,Adj Close,Close,High,Low,Open,Volume
2023-01-17 14:30:00+00:00,145.1199951171875,145.1199951171875,145.7100067138672,144.88999938964844,145.2899932861328,873130
2023-01-17 15:30:00+00:00,144.77999877929688,144.77999877929688,145.47000122070312,144.6999969482422,145.1300048828125,519235
2023-01-17 16:30:00+00:00,144.57000732421875,144.57000732421875,145.05999755859375,144.55999755859375,144.75999450683594,363407
2023-01-17 17:30:00+00:00,144.47000122070312,144.47000122070312,144.58999633789062,144.22000122070312,144.57000732421875,338918
2023-01-17 18:30:00+00:00,144.4499969482422,144.4499969482422,144.7899932861328,144.38999938964844,144.47999572753906,358838
2023-01-17 19:30:00+00:00,144.41000366210938,144.41000366210938,144.6750030517578,144.23199462890625,144.4600067138672,603128
2023-01-17 20:30:00+00:00,144.41000366210938,144.41000366210938,144.61000061035156,144.19500732421875,144.39999389648438,988093
2023-01-18 14:30:00+00:00,143.36000061035156,143.36000061035156,144.25,143.36000061035156,144.1999969482422,1404390
2023-01-18 15:30:00+00:00,141.8634033203125,141.8634033203125,143.49000549316406,141.69000244140625,143.3800048828125,973177
2023-01-18 16:30:00+00:00,141.50999450683594,141.50999450683594,142.14500427246094,141.47999572753906,141.8300018310547,553747
2023-01-18 17:30:00+00:00,140.875,140.875,141.52000427246094,140.6999969482422,141.5050048828125,618436
2023-01-18 18:30:00+00:00,141.14500427246094,141.14500427246094,141.5449981689453,140.85000610351562,140.87330627441406,569693
2023-01-18 19:30:00+00:00,141.05499267578125,141.05499267578125,141.39999389648438,140.97999572753906,141.14500427246094,600679
2023-01-18 20:30:00+00:00,140.80999755859375,140.80999755859375,141.0500030517578,140.47500610351562,141.0500030517578,1568172
2023-01-19 14:30:00+00:00,140.50990295410156,140.50990295410156,141.52499389648438,140.39999389648438,141.38999938964844,1051169
2023-01-19 15:30:00+00:00,139.77000427246094,139.77000427246094,140.52499389648438,139.35000610351562,140.5,801306
2023-01-19 16:30:00+00:00,139.4600067138672,139.4600067138672,140.02999877929688,139.44000244140625,139.75999450683594,468853
2023-01-19 17:30:00+00:00,139.69000244140625,139.69000244140625,139.85000610351562,139.24000549316406,139.47000122070312,444799
2023-01-19 18:30:00+00:00,139.77349853515625,139.77349853515625,139.91000366210938,139.44000244140625,139.69000244140625,429053
2023-01-19 19:30:00+00:00,139.3000030517578,139.3000030517578,139.85000610351562,139.1999969482422,139.75999450683594,534950
2023-01-19 20:30:00+00:00,138.83999633789062,138.83999633789062,139.42999267578125,138.7899932861328,139.3000030517578,1134696
2023-01-20 14:30:00+00:00,139.1699981689453,139.1699981689453,139.22909545898438,138.1699981689453,138.59500122070312,1348643
2023-01-20 15:30:00+00:00,139.64979553222656,139.64979553222656,139.67999267578125,138.97999572753906,139.17999267578125,547082
2023-01-20 16:30:00+00:00,139.1699981689453,139.1699981689453,139.74000549316406,139.14999389648438,139.64999389648438,402643
2023-01-20 17:30:00+00:00,139.50999450683594,139.50999450683594,139.5399932861328,139.11000061035156,139.1699981689453,664984
2023-01-20 18:30:00+00:00,139.91000366210938,139.91000366210938,140.05999755859375,139.47999572753906,139.50999450683594,386499
2023-01-20 19:30:00+00:00,140.41000366210938,140.41000366210938,140.52999877929688,139.7899932861328,139.91000366210938,799628
2023-01-20 20:30:00+00:00,140.5399932861328,140.5399932861328,140.75999450683594,140.25999450683594,140.41000366210938,1657557
2023-01-23 14:30:00+00:00,141.83999633789062,141.83999633789062,141.86000061035156,140.1999969482422,140.4600067138672,803996
2023-01-23 15:30:00+00:00,142.30999755859375,142.30999755859375,142.86000061035156,141.77999877929688,141.85000610351562,592815
2023-01-23 16:30:00+00:00,142.52999877929688,142.52999877929688,142.64999389648438,142.08999633789062,142.30999755859375,378764
2023-01-23 17:30:00+00:00,142.85000610351562,142.85000610351562,142.94110107421875,142.4300994873047,142.52999877929688,323048
2023-01-23 18:30:00+00:00,142.32000732421875,142.32000732421875,143.00999450683594,142.2899932861328,142.8699951171875,349649
2023-01-23 19:30:00+00:00,142.47000122070312,142.47000122070312,142.55999755859375,141.94000244140625,142.30999755859375,507223
2023-01-23 20:30:00+00:00,142.6300048828125,142.6300048828125,142.8350067138672,142.42999267578125,142.47610473632812,702251
2023-01-24 14:30:00+00:00,142.38999938964844,142.38999938964844,159.8800048828125,125.48999786376953,159.8800048828125,898708
2023-01-24 15:30:00+00:00,142.77999877929688,142.77999877929688,143.00999450683594,142.14999389648438,142.38999938964844,680090
2023-01-24 16:30:00+00:00,142.52999877929688,142.52999877929688,142.8061981201172,142.1300048828125,142.77999877929688,477847
2023-01-24 17:30:00+00:00,143.38999938964844,143.38999938964844,143.39990234375,142.4600067138672,142.5,385268
2023-01-24 18:30:00+00:00,143.09829711914062,143.09829711914062,143.49000549316406,142.92999267578125,143.38999938964844,386363
2023-01-24 19:30:00+00:00,142.97999572753906,142.97999572753906,143.52999877929688,142.97999572753906,143.09500122070312,446683
2023-01-24 20:30:00+00:00,143.00999450683594,143.00999450683594,143.13999938964844,142.7899932861328,142.97999572753906,572502
2023-01-25 14:30:00+00:00,141.00999450683594,141.00999450683594,142.57989501953125,140.9499969482422,142.55999755859375,680349
2023-01-25 15:30:00+00:00,141.22000122070312,141.22000122070312,141.3032989501953,140.38999938964844,141.00999450683594,497506
2023-01-25 16:30:00+00:00,141.33999633789062,141.33999633789062,141.60000610351562,141.10000610351562,141.24000549316406,378840
2023-01-25 17:30:00+00:00,141.83999633789062,141.83999633789062,141.94500732421875,141.32640075683594,141.35000610351562,254851
2023-01-25 18:30:00+00:00,141.72869873046875,141.72869873046875,141.9199981689453,141.50999450683594,141.8699951171875,311543
2023-01-25 19:30:00+00:00,142.16000366210938,142.16000366210938,142.22999572753906,141.61000061035156,141.73989868164062,483140
2023-01-25 20:30:00+00:00,142.3300018310547,142.3300018310547,142.35000610351562,141.97000122070312,142.16000366210938,651235
2023-01-26 14:30:00+00:00,142.9250030517578,142.9250030517578,143.75,142.64999389648438,143.02999877929688,874554
2023-01-26 15:30:00+00:00,141.8800048828125,141.8800048828125,143.0500030517578,141.75999450683594,142.91000366210938,645311
2023-01-26 16:30:00+00:00,142.42999267578125,142.42999267578125,142.6999969482422,141.8800048828125,141.88999938964844,505958
2023-01-26 17:30:00+00:00,142.4499969482422,142.4499969482422,142.60000610351562,142.22000122070312,142.4199981689453,425489
2023-01-26 18:30:00+00:00,142.10000610351562,142.10000610351562,142.66000366210938,141.99920654296875,142.4499969482422,403219
2023-01-26 19:30:00+00:00,142.3072052001953,142.3072052001953,142.45899963378906,142.00999450683594,142.11000061035156,1123681
2023-01-26 20:30:00+00:00,142.2100067138672,142.2100067138672,142.4199981689453,142.0800018310547,142.3000030517578,656026
2023-01-27 14:30:00+00:00,143.14999389648438,143.14999389648438,143.1699981689453,141.75,142.60000610351562,684334
2023-01-27 15:30:00+00:00,142.6199951171875,142.6199951171875,143.24000549316406,142.36000061035156,143.1699981689453,509699
2023-01-27 16:30:00+00:00,143.63999938964844,143.63999938964844,143.88999938964844,142.63999938964844,142.63999938964844,691537
2023-01-27 17:30:00+00:00,143.6699981689453,143.6699981689453,144.2100067138672,143.5500030517578,143.61000061035156,552820
2023-01-27 18:30:00+00:00,143.97999572753906,143.97999572753906,143.99000549316406,143.39999389648438,143.63999938964844,652732
2023-01-27 19:30:00+00:00,144.08999633789062,144.08999633789062,144.47000122070312,143.98219299316406,143.99000549316406,717074
2023-01-27 20:30:00+00:00,143.3000030517578,143.3000030517578,144.21499633789062,143.16000366210938,144.10000610351562,894947
2023-01-30 14:30:00+00:00,142.06500244140625,142.06500244140625,142.4499969482422,141.6300048828125,142.1199951171875,974538
2023-01-30 15:30:00+00:00,141.89999389648438,141.89999389648438,142.2449951171875,141.67010498046875,142.06500244140625,624746
2023-01-30 16:30:00+00:00,141.68499755859375,141.68499755859375,142.02000427246094,141.51040649414062,141.92999267578125,428232
2023-01-30 17:30:00+00:00,141.78500366210938,141.78500366210938,141.83929443359375,141.27000427246094,141.67999267578125,422234
2023-01-30 18:30:00+00:00,141.4600067138672,141.4600067138672,141.8415069580078,141.42999267578125,141.7899932861328,430037
2023-01-30 19:30:00+00:00,141.47999572753906,141.47999572753906,141.60130310058594,141.40499877929688,141.4600067138672,552889
2023-01-30 20:30:00+00:00,142.14999389648438,142.14999389648438,142.1999969482422,141.3699951171875,141.4600067138672,966540
2023-01-31 14:30:00+00:00,142.35000610351562,142.35000610351562,142.61500549316406,141.66000366210938,142.32000732421875,763373
2023-01-31 15:30:00+00:00,142.1999969482422,142.1999969482422,142.64999389648438,142.16000366210938,142.36000061035156,429378
2023-01-31 16:30:00+00:00,142.33999633789062,142.33999633789062,142.35000610351562,142.02999877929688,142.1999969482422,277261
2023-01-31 17:30:00+00:00,142.31500244140625,142.31500244140625,142.66319274902344,142.24200439453125,142.35000610351562,362776
2023-01-31 18:30:00+00:00,142.80470275878906,142.80470275878906,142.82249450683594,142.268798828125,142.32000732421875,357063
2023-01-31 19:30:00+00:00,143.05999755859375,143.05999755859375,143.16000366210938,142.77000427246094,142.8000030517578,426078
2023-01-31 20:30:00+00:00,143.8800048828125,143.8800048828125,143.8800048828125,143.05999755859375,143.05999755859375,844029
2023-02-01 14:30:00+00:00,143.32000732421875,143.32000732421875,144.25,142.6999969482422,143.10000610351562,619075
2023-02-01 15:30:00+00:00,143.74000549316406,143.74000549316406,143.75999450683594,142.9499969482422,143.31500244140625,427997
2023-02-01 16:30:00+00:00,143.77999877929688,143.77999877929688,143.91000366210938,143.52000427246094,143.74000549316406,283016
2023-02-01 17:30:00+00:00,143.47500610351562,143.47500610351562,143.8699951171875,143.2899932861328,143.7899932861328,242912
2023-02-01 18:30:00+00:00,143.52000427246094,143.52000427246094,143.92999267578125,143.281005859375,143.47999572753906,353454
2023-02-01 19:30:00+00:00,145.13580322265625,145.13580322265625,145.34500122070312,143.0,143.5399932861328,791911
2023-02-01 20:30:00+00:00,144.7100067138672,144.7100067138672,145.61000061035156,144.42999267578125,145.1300048828125,847875
2023-02-02 14:30:00+00:00,144.4949951171875,144.4949951171875,144.86000061035156,143.9600067138672,144.3990020751953,850461
2023-02-02 15:30:00+00:00,144.0800018310547,144.0800018310547,144.85000610351562,144.02999877929688,144.50999450683594,634273
2023-02-02 16:30:00+00:00,143.5948028564453,143.5948028564453,144.08999633789062,143.47999572753906,144.07000732421875,687797
2023-02-02 17:30:00+00:00,143.66000366210938,143.66000366210938,144.01370239257812,143.47999572753906,143.60000610351562,526281
2023-02-02 18:30:00+00:00,143.33880615234375,143.33880615234375,143.9600067138672,143.25999450683594,143.66000366210938,689030
2023-02-02 19:30:00+00:00,143.57000732421875,143.57000732421875,143.6699981689453,142.9355926513672,143.32000732421875,588392
2023-02-02 20:30:00+00:00,143.6300048828125,143.6300048828125,143.6999969482422,143.2899932861328,143.5800018310547,902922
2023-02-03 14:30:00+00:00,142.2100067138672,142.2100067138672,143.9600067138672,141.4199981689453,143.36000061035156,774013
2023-02-03 15:30:00+00:00,142.50999450683594,142.50999450683594,142.72000122070312,141.98500061035156,142.1699981689453,440490
2023-02-03 16:30:00+00:00,142.09500122070312,142.09500122070312,142.5500030517578,141.8300018310547,142.52999877929688,476999
2023-02-03 17:30:00+00:00,141.13499450683594,141.13499450683594,142.2989959716797,141.0800018310547,142.1199951171875,529409
2023-02-03 18:30:00+00:00,141.24000549316406,141.24000549316406,141.4199981689453,140.86000061035156,141.13999938964844,484836
2023-02-03 19:30:00+00:00,141.27000427246094,141.27000427246094,141.47000122070312,140.94000244140625,141.24000549316406,664300
2023-02-03 20:30:00+00:00,141.67999267578125,141.67999267578125,141.7100067138672,141.1300048828125,141.27999877929688,1187014
2023-02-06 14:30:00+00:00,140.24000549316406,140.24000549316406,141.97000122070312,140.1300048828125,141.8699951171875,925126
2023-02-06 15:30:00+00:00,140.82000732421875,140.82000732421875,140.99000549316406,140.02999877929688,140.22000122070312,546462
2023-02-06 16:30:00+00:00,140.25999450683594,140.25999450683594,140.89999389648438,140.1199951171875,140.8300018310547,400740
2023-02-06 17:30:00+00:00,140.3800048828125,140.3800048828125,140.49000549316406,140.07000732421875,140.27000427246094,486312
2023-02-06 18:30:00+00:00,140.7100067138672,140.7100067138672,140.91000366210938,140.32000732421875,140.36000061035156,522629
2023-02-06 19:30:00+00:00,140.2550048828125,140.2550048828125,140.7449951171875,140.11000061035156,140.6999969482422,716403
2023-02-06 20:30:00+00:00,140.67999267578125,140.67999267578125,140.7100067138672,140.1300048828125,140.25,922997
2023-02-07 14:30:00+00:00,139.03500366210938,139.03500366210938,139.8800048828125,138.69000244140625,139.77000427246094,841877
2023-02-07 15:30:00+00:00,139.30999755859375,139.30999755859375,139.4499969482422,138.89999389648438,139.02000427246094,482638
2023-02-07 16:30:00+00:00,139.22000122070312,139.22000122070312,139.47000122070312,139.1199951171875,139.30999755859375,470279
2023-02-07 17:30:00+00:00,139.71499633789062,139.71499633789062,140.82000732421875,139.0800018310547,139.22000122070312,665371
2023-02-07 18:30:00+00:00,140.0540008544922,140.0540008544922,140.27000427246094,139.06500244140625,139.6999969482422,477111
2023-02-07 19:30:00+00:00,140.72000122070312,140.72000122070312,140.77999877929688,140.0050048828125,140.05999755859375,427853
2023-02-07 20:30:00+00:00,140.97000122070312,140.97000122070312,141.3000030517578,140.49000549316406,140.72000122070312,782506
2023-02-08 14:30:00+00:00,140.55999755859375,140.55999755859375,140.72999572753906,140.11000061035156,140.3300018310547,547259
2023-02-08 15:30:00+00:00,140.49000549316406,140.49000549316406,141.10000610351562,140.35000610351562,140.52999877929688,487949
2023-02-08 16:30:00+00:00,140.68099975585938,140.68099975585938,140.72500610351562,140.27000427246094,140.47999572753906,293211
2023-02-08 17:30:00+00:00,140.8300018310547,140.8300018310547,141.05499267578125,140.49000549316406,140.69000244140625,247804
2023-02-08 18:30:00+00:00,140.36500549316406,140.36500549316406,140.82000732421875,140.27679443359375,140.80999755859375,390287
2023-02-08 19:30:00+00:00,140.2100067138672,140.2100067138672,140.57000732421875,139.98500061035156,140.36000061035156,456838
2023-02-08 20:30:00+00:00,140.2100067138672,140.2100067138672,140.52000427246094,140.14999389648438,140.1999969482422,699728
2023-02-09 14:30:00+00:00,141.42999267578125,141.42999267578125,141.77999877929688,140.5679931640625,140.8699951171875,681437
2023-02-09 15:30:00+00:00,141.25999450683594,141.25999450683594,141.47000122070312,141.0,141.4199981689453,299519
2023-02-09 16:30:00+00:00,141.42999267578125,141.42999267578125,141.63999938964844,141.1199951171875,141.25999450683594,257712
2023-02-09 17:30:00+00:00,140.9499969482422,140.9499969482422,141.42999267578125,140.75999450683594,141.4199981689453,258607
2023-02-09 18:30:00+00:00,141.0500030517578,141.0500030517578,141.16000366210938,140.88999938964844,140.9499969482422,397609
2023-02-09 19:30:00+00:00,141.27000427246094,141.27000427246094,141.30499267578125,140.94000244140625,141.04550170898438,475881
2023-02-09 20:30:00+00:00,141.52999877929688,141.52999877929688,141.94000244140625,141.1699981689453,141.25,1017714
2023-02-10 14:30:00+00:00,142.9362030029297,142.9362030029297,143.19000244140625,142.1699981689453,143.08999633789062,917560
2023-02-10 15:30:00+00:00,142.83999633789062,142.83999633789062,143.16000366210938,142.4250030517578,142.95989990234375,595013
2023-02-10 16:30:00+00:00,143.22999572753906,143.22999572753906,143.22999572753906,142.71499633789062,142.8300018310547,404483
2023-02-10 17:30:00+00:00,143.77999877929688,143.77999877929688,143.94000244140625,143.22999572753906,143.25,437194
2023-02-10 18:30:00+00:00,143.36000061035156,143.36000061035156,143.82000732421875,143.25,143.77000427246094,427985
2023-02-10 19:30:00+00:00,143.4600067138672,143.4600067138672,143.6699981689453,143.30999755859375,143.35000610351562,458018
2023-02-10 20:30:00+00:00,143.72500610351562,143.72500610351562,143.88999938964844,143.4600067138672,143.4600067138672,812805
